year	pnoctiluca_dens	tthynnus_dens	temperature
2012	0	0	24.6236875
2012	0.00830334901743703	0	23.68060833
2012	0.00714455822814956	0	23.84944545
2012	0	0.0354295837023915	25.15966667
2012	0	0.0560224089635854	25.43417857
2012	0.0418848167539267	0	23.65544545
2012	0	0.00269323996768112	23.60954167
2012	0	0.160714285714286	24.41556923
2012	0.218181818181818	0.0727272727272727	24.59144444
2012	0.821683309557775	0.0313837375178317	24.47226364
2012	0	0.0565355042966983	24.79935
2012	0.0117370892018779	0	24.88111818
2012	0	0.0109709270433352	25.6675
2012	0.035832414553473	0.00275633958103638	24.48548462
2012	2.46834170854271	0.231155778894472	24.6294625
2012	0	0	25.33372
2012	0.0115473441108545	0	25.23818333
2012	0	0	24.06720833
2012	0.100529100529101	0	22.694475
2012	0.0374531835205993	0.0998751560549313	24.62814211
2012	0	0.000972762645914397	23.27374
2012	0.0125601842160352	0.0104668201800293	25.42058889
2012	0.0191042241562301	0	25.39375556
2012	0.269770879526977	0	24.47221429
2012	0	0	24.76244167
2012	0	0	23.99817143
2012	0	0.00467617488894085	24.87626667
2012	0.052343564120866	0.00237925291458482	23.39664286
2012	0	0.00546149645002731	23.0217375
2012	0	0.0714445188658183	25.2818
2012	0	0.00949968334388854	23.13954444
2012	0	0	23.83276
2012	0	0	23.626175
2012	0	0	24.84229091
2012	0	0	24.57301667
2012	0	0.052194084670404	25.16301
2012	0	0	23.03450833
2012	0	0.060207991242474	22.93538333
2012	0.143064985451018	0.00969932104752667	24.46252727
2012	0	0.00364298724954463	23.09873333
2012	0	0	23.43116667
2012	0	0.00653167864141084	22.8441882968263
2012	0	0.0156634593868874	22.89570833
2012	0	0	22.54451333
2012	0	0.286225402504472	22.75595455
2012	0	0	23.37954545
2012	0	0	23.2680546545574
2012	0	0	23.3647884260991
2012	0	0.00156739811912226	23.4289157937139
2013	0.678239806217198	0.0080742834073476	22.05762
2013	3.45280161534579	0.174154467440687	20.9726
2013	0.467343976777939	0.00870827285921625	21.36833636
2013	0.475409836065574	0.0136612021857923	20.85175714
2013	0.0847457627118644	0	21.31086
2013	2.72073250490517	0.00981033355134074	20.99250909
2013	0.0272744983440483	0	21.458445
2013	0.457645764576458	0	21.20855
2013	0.0317150524518175	0	21.61420667
2013	3.0703166935051	0	21.5566125
2013	0.00507743082000508	0	21.62213684
2013	0.99105632100556	0.0048344210780759	21.61262143
2013	0.994489635266334	0.00262398320650748	21.41743529
2013	8.1294964028777	0.00674460431654676	21.63473571
2013	7.1467244179751	0	21.64617778
2013	0.0181347150259067	0	21.1892
2013	0.77140169332079	0	21.7199625
2013	15.5336154207804	0	21.385225
2013	12.6315789473684	0	21.59498571
2013	0.283926852743022	0	21.72766471
2013	0.0338839474798814	0.0889453621346887	21.63554615
2013	5.31844709464603	0	21.60398462
2013	11.7395529640428	0	21.6213625
2013	8.50678733031674	0	21.93456429
2013	0.935027571325821	0	21.60917692
2013	0.575370997136162	0.0416558187971882	21.72288421
2013	13.3389473684211	0	21.27197333
2013	2.04244031830239	0.0144682903303593	21.81717857
2013	6.96930393428448	0	21.55192
2013	0.160204318551196	1.74135128859995	22.11891
2013	0.16522210184182	0.0541711809317443	21.694665
2013	3.54868061874431	0.00454959053685168	21.67267692
2013	1.78322580645161	0	21.28419231
2013	0.0639658848614073	0.313432835820896	22.25982632
2013	0.0685093314434207	0.0047247814788566	21.95295
2013	1.19229045271179	0.0448229493500672	21.92446154
2013	3.05930844973666	0.00228990153423403	21.96661
2013	0.659736953754773	0.131523122613492	21.82748333
2013	1.12404060410993	0.0173310225303293	22.1561
2013	8.16976127320955	0	21.696
2013	0.432248664400194	0.0194269062651773	21.62799091
2013	0.683910565541429	0.179745725558965	22.2686619
2013	0.825171910814753	0.0145863721608668	22.31309524
2013	72.5	0.0048828125	21.3056875
2013	0.318774580832126	0	21.94700556
2013	1.85848252344416	0.00852514919011083	21.80139231
2013	0.00770416024653313	0.00256805341551104	22.45548
2013	0.603075444497838	0	21.64227333
2013	0	0	22.72833529
2013	0.937142857142857	0.436571428571429	22.29813333
2013	0.0134258223316178	0.349071380622063	22.33445882
2013	7.42607852641784	0.00484730974309258	21.76075714
2013	11.4514514514515	0	22.479375
2013	0.0498051104374188	0.021654395842356	22.165475
2013	0.902668759811617	0.0313971742543171	22.66037647
2013	1.05149636020491	0.0862766244270693	22.3291
2013	6.21499548328817	0.00677506775067751	22.8713559329579
2013	0.0493421052631579	0.0516917293233083	22.78391667
2013	3.49473684210526	0.0126315789473684	22.4088625
2013	4.14593698175788	0	20.71186154
2013	0.0339774899129327	0.00212359311955829	22.63967778
2013	0	0.00311623558741041	21.60265
2013	0.00236016049091338	0.00472032098182676	22.90471538
2013	2.18530823181986	0.00369139904023625	22.4420565312444
2013	0.03813882532418	0.0737350622934147	21.71755
2013	9.30895274281643	0.197102825932083	22.69837333
2013	0.076670317634173	0	21.2335
2013	0.11917467093561	0	21.37192857
2013	0.0718562874251497	0.0215568862275449	22.10894444
2013	9.35605381165919	0	21.43276875
2013	0.00372786579683131	0.00745573159366263	22.37428235
2013	1.75587467362924	0	21.52369231
2013	0	0.00220848056537102	23.31966
2013	0	1.19954904171364	23.09281667
2013	0.100052659294365	0	20.89740714
2013	39.8724082934609	0	21.4749
2013	0.00816060062020565	0.00163212012404113	21.16468
2013	0.31651376146789	0.387614678899083	23.44279
2013	2.87399463806971	0	22.0189
2013	2.2883939038687	0	21.06157143
2013	0.0208942749686586	0.00626828249059758	23.2760875
2013	0.376850605652759	0.00961353585848875	22.50671667
2013	0.30856534846604	0.0141869125731513	21.41961429
2013	0.00789733464955577	0.0414610069101678	22.8789055734299
2013	3.96263306539214	0.00651748859439496	22.1321875
2013	0.266378689704824	0.0335973122150228	21.1886625
2013	0	0.00276625172890733	23.89955
2013	0.0225606316976875	0.242526790750141	21.9963
2013	0	0.00247096614776378	22.83489
2013	0.101708706265256	0.00610252237591538	21.85235556
2013	0.0407725321888412	0	21.2759375
2013	0.026005201040208	0.00400080016003201	23.254525
2013	7.15279567121876	0.015459933006957	21.7859
2013	0	0.047927150730889	22.78273
2013	7.09767943874798	0	21.63433333
2013	1.10829409634191	0.00362187613183629	22.12305455
2013	1.7941529835803	0.0040048057669203	22.47574375
2013	1.30924548352816	0.00425079702444208	23.1524
2013	18.5123966942149	0.00393545848091303	21.77028667
2014	0.0288184438040346	0.144092219020173	22.23213571
2014	0	0.0290928325839725	22.77021667
2014	0	0.1743264659271	22.58225714
2014	4.40091685767868	0.0145863721608668	22.57386154
2014	0	0	23.82545
2014	0	0.00801068090787717	23.040575
2014	1.13033448673587	0.00461361014994233	22.76745
2014	0	0	23.05878333
2014	3.5018315018315	0.00549450549450549	22.97427143
2014	0	0	22.89221667
2014	0.534898891063275	0	22.59511429
2014	0	0	22.4407
2014	0.399449035812672	0	22.0145625
2014	0	0.00301023479831427	23.58169167
2014	0	0	22.2002875
2014	0	0.179883455789207	23.22461538
2014	0	0	23.81723077
2014	0.0130832969908417	0	23.05126
2014	4.01805869074492	0.00564334085778781	22.8487625
2014	0	0.615178869943163	23.39634286
2014	0.177061310782241	0	23.206475
2014	0	0.313935681470138	23.20988571
2014	0.120892746435214	0.00309981401115933	23.65479333
2014	0.423666910153397	0.0900900900900901	23.49693077
2014	0	0	23.33385333
2014	0.177034669289403	0.0196705188099336	23.48446667
2014	0.0472316977171346	0.00787194961952243	23.50199
2014	0.00227790432801822	0.00227790432801822	23.62991429
2014	0.34382674704175	0.00223264121455682	23.13226154
2014	0	0	23.49839231
2014	0	0.00295159386068477	23.83350769
2014	0	0.108328893624578	23.18411667
2014	0	0	23.552925
2014	1.39116530081951	0	23.09887143
2014	0	0.0440733008582695	23.5281
2014	2.71488961953969	0.00234852043212776	23.40464118
2014	0.0030571690614491	0.00917150718434729	23.81833636
2014	0	0.00188643652141105	24.11276667
2014	1.77682209144409	0	22.70994444
2014	0	0.124848973016512	23.32457143
2014	2.32266325224072	0	23.539075
2014	17.2585190878811	0	22.49235833
2014	0.00986517592897073	0.062479447550148	22.99063
2014	0.197469325153374	0	22.00426
2014	0	0.00238663484486874	23.6772
2014	17.8557194101236	0	22.1089
2014	0.00277700638711469	0.0222160510969175	22.73215
2014	0.00242130750605327	0.0217917675544794	23.56825833
2014	3.95294117647059	0	23.29827778
2014	0.00222816399286988	0.0222816399286988	24.00485455
2014	0	0.0248880039820806	23.62061
2014	0.00187055742611298	0.00561167227833894	23.5551
2014	0.949836746809142	0	22.10377778
2014	1.82314410480349	0	22.03277692
2014	0	0.0358719646799117	24.05635714
2014	0	2.12824882829144	23.04242308
2014	0.613184682501212	0	22.0376347956683
2014	0	0.00226808800181447	23.45741111
2014	0	0.00523834468308015	23.52765
2014	0.100743583593188	0.00239865675221876	22.89291818
2014	1.11604311984781	0	22.41445
2014	0	1.49333741767499	23.40583333
2014	0.808427241548261	0.0244977951984321	22.81578889
2014	0.325994919559695	0.0254022015241321	23.61680909
2014	0	0.00711490572749911	23.06711875
2014	0	0	23.49778182
2014	0	0	23.65880667
2014	0	0.00378787878787879	23.11985
2014	0	0.00267308206361935	23.36621818
2014	0.300715990453461	0.00238663484486874	24.0806125
2014	0.0466648366730716	0	23.74983077
2014	0	0	23.10911667
2014	0.0373532550693703	0	23.69723
2014	0	0	23.24772
2015	10.7234042553191	0.00709219858156028	23.7084375
2015	2.59495425561408	0.0207929026892154	24.73104167
2015	16.8815268275117	0.313287720561757	24.9292
2015	4.19730941704036	0.0762331838565022	24.54865
2015	0.129800853485064	2.32041251778094	24.37165556
2015	0.428689200329761	0.00824402308326463	24.65354444
2015	1.96803734961393	0.219069850960675	23.97154167
2015	0.776176753121998	0.0537944284341979	24.49694375
2015	1.63493272404163	0.0152322924600152	24.3908
2015	0	0.108827085852479	25.33277333
2015	0.0510770597379525	0.00444148345547413	24.36335333
2015	0.113285272914521	0.00772399588053553	24.57405
2015	0	0.0261780104712042	25.05042857
2015	1.47734078658415	0	24.28756923
2015	0	0.563280697619609	25.42835385
2015	0.0829257920476292	0	24.225875
2015	0.317693059628543	0.00488758553274682	24.36416154
2015	0.352733686067019	0	25.80285
2015	0.00529801324503311	0.0132450331125828	25.80678571
2015	0	0.0223264121455682	25.35006667
2015	0.729143858112547	0.00437924239106635	24.70036667
2015	0.219428007889546	0.0443786982248521	25.62043333
2015	0.151243270956165	0.3537554473212	24.86783333
2015	0	0.461933276304534	25.25248125
2015	0.0120481927710843	0	25.30778235
2015	66.1715749039693	0.00853606487409304	24.17808182
2015	0.12013256006628	0.0476387738193869	24.04804615
2015	0	0.170879316482734	25.86233125
2015	0.0323325635103926	0	25.88766429
2015	2.04204204204204	0.00600600600600601	25.59438182
2015	0.0157232704402516	0.00898472596585804	25.59445833
2015	0.203488372093023	0.0181686046511628	25.94085294
2015	0	2.60637160573017	24.01125333
2015	0.971625107480654	0.0150472914875322	23.7536
2015	0.00488519785051295	0	25.231
2015	0.00316455696202532	0.0316455696202532	23.78423077
2015	0.0123391503613608	0.0370174510840825	23.84434167
2015	0.0970231532524807	0.0264608599779493	25.55253333
2015	6.06674338319908	0.119677790563867	24.03157778
2015	0.362740707568294	0.00895656068069861	23.87495
2015	0.0244648318042813	0.603465851172273	24.38548333
2015	0.0161178908588533	0.00690766751093714	25.26986154
2015	0.408866995073892	0.00246305418719212	23.74205
2015	0	0.0325505696349686	25.78436471
2015	6.53741922034605	0.0208463623097769	23.90396154
2015	0.455496165465954	0.0557750406693005	24.22942857
2015	0.723723723723724	0.042042042042042	23.88712857
2015	0.198492924094835	0.0238926667891932	23.93834
2015	1.37058513442277	0.437532946758039	24.98416364
2015	0.0140977443609023	0.975093984962406	25.11199
2015	0	0.00830909846281678	25.02681538
2015	0.528557599225557	1.18877057115198	24.20113333
2015	0	0.0573065902578797	24.27278
2015	0.0794881737107406	0	23.90309091
2015	4.73261291216403	0.0332502078137988	25.16361667
2015	0	0.285199147680708	24.14429167
2015	0.00402657539762432	0.00201328769881216	25.31493333
2015	0.00191350937619594	0.0172215843857635	25.01329091
2015	0	0.134713002733307	24.51669333
2015	2.76080084299262	0.0421496311907271	25.60387143
2015	0.386666666666667	0.208	23.97346667
2015	1.04151314173422	0.00491279783836895	24.93706667
2015	0.277571251548947	0.0594795539033457	25.235575
2015	0.159613956941351	0.90014847809948	24.0047
2015	2.2877618522602	0.00826901874310915	23.38653571
2015	0.0025062656641604	2.68170426065163	24.74696923
2015	0.0297397769516729	3.99256505576208	25.03219
2015	0.00868055555555555	0	24.69305
2015	0.663972286374134	0.689953810623557	25.15110833
2015	1.69420035149385	0	25.01741818
2015	7.34817813765182	0	24.85500909
2015	0.107238605898123	0.119424811113819	25.413
2015	1.46974063400576	0.0312199807877041	25.11204
2015	3.59025360517156	0	24.72476
2015	4.103274995668	0	25.12525455
2015	0.658741951461119	0	24.67446364
2015	0	0	25.16458
2015	0.127127774186598	0	24.75807143
2015	0.0920179756045367	0	24.82529
2015	0	0	24.63053
2015	1.784140969163	0.00825991189427313	25.5312
2016	0.0878972278566599	0	22.84485
2016	0.514084507042254	0	22.76125714
2016	0.0621010867690185	0	22.844561725598
2016	0.0255161215495245	0	23.01182
2016	0.0425456479347633	0.00354547066123028	23.10949286
2016	0	0	22.71994286
2016	2.50304754164974	0.0121901665989435	23.56477143
2016	0.0133133632884007	0	23.10939231
2016	0.0144691625972147	0	22.94705833
2016	0.666957279860506	0	22.96204
2016	0	0	22.88295294
2016	0.126207848550582	0	22.3992903634389
2016	0.00222419928825623	0	22.9523
2016	7.59349593495935	0.0142276422764228	22.83289474
2016	0.0224278104850014	0.173815531258761	22.96713636
2016	0.912177455862381	0.00905387052965143	22.728025
2016	0.0503693754197448	0.0134318334452653	22.96623333
2016	0.0654923215898826	0.004516711833785	22.72995
2016	0	0	22.88325625
2016	0.0279485746226942	0	22.89339333
2016	1.47416913458374	0.797959855215531	23.30634286
2016	0.0765428161377771	0.103651730186573	23.59947273
2016	3.46482309882066	0	23.1245
2016	2.12753734201455	0.00574492531597089	22.90727143
2016	0.00669120107059217	0.00167280026764804	23.15817692
2016	0.0533739992375143	0.0228745711017918	22.82221818
2016	0	0.0466417910447761	23.69682222
2016	0.321528424976701	0	22.94527857
2016	0.155117180913843	1.08919237902546	22.82893333
2016	0.449419289681872	14.8729170173371	23.56028571
2016	0	0	23.44692727
2016	0.699088145896656	0.00337723741979061	22.92301538
2016	1.32837670384139	0	22.67442857
2016	0.0693730729701953	0	23.0819875
2016	0.346465001758706	0	22.42062
2016	0.00389787565776652	0.00389787565776652	23.45167917
2016	6.03031544448996	0.0204834084391643	22.759525
2016	0.0793650793650794	0	22.99871667
2016	0.0591715976331361	0	23.51864667
2016	0.00994431185361973	0.00795544948289578	22.83775294
2016	6.14754098360656	0.00819672131147541	21.875275
2016	7.62437115707099	0.00419228619340414	22.50264444
2016	0.278796771826853	0.148569332355099	22.93442941
2016	0.372475985100961	0.00980199960792002	23.0567
2016	0.00233918128654971	0.0116959064327485	23.62836429
2016	1.31395348837209	0.00581395348837209	21.66214706
2016	0	0.00203500203500204	23.64218
2016	0.518565941101152	0.0128040973111396	22.52544545
2016	3.34651404786681	0.00416233090530697	22.02262727
2016	5.78290105667627	0.0120076849183477	22.024
2016	0.0191717791411043	0.00191717791411043	23.3289
2016	1.49141630901288	0.0429184549356223	22.41445
2016	0.110356536502547	0.0135823429541596	23.1374404848424
2016	0.482470784641068	0	21.99092
2016	0.178789110117838	0.00203169443315725	21.86414211
2016	0.00748643084409508	0.00561482313307131	23.74388333
2016	11.8257645968489	0	21.47096471
2016	58.8183807439825	0	21.74200556
2016	5.1360781577111	0	21.57699444
2016	0	0.00165398610651671	23.42705263
2016	0	0	23.5453
2016	10.7160909856782	0	21.8725
2016	5.34688691232529	0	22.30281765
2016	0.0045773573390296	0.045773573390296	23.5678
2016	0.00184060371801951	0.00736241487207804	23.59641818
2016	0	0	23.78371667
2016	0	0.219046139505981	23.757925
2016	18.3941605839416	0	22.72788125
2016	0	0.00442216981132075	23.78251538
2016	7.09315375982043	0	21.46553684
2016	1.62513089005236	0.00209424083769634	21.5317
2016	0.116601887840089	0.93466592633722	24.10414444
2016	46.8130204390613	0.0492051476154428	21.562775
2016	7.47410058391411	0	24.55458333
2016	0	0.121975604879024	23.91151667
2016	0	0.00303260045489007	23.72157778
2016	0.546152503926016	0.00348979235735474	24.4722
2016	0	3.04658765835717	24.1090375
2016	0.0033255736614566	0.0033255736614566	24.17724
2017	1.3758341564041	0.0592246491167327	24.54129
2017	0.17393515697348	0.00599776403356829	23.45344167
2017	0.24643434988919	0.00212443405076888	23.34315
2017	0.0858628051610508	0	23.35872308
2017	0.377028178386413	0	23.64354286
2017	0.245890890015737	1.44119382759224	24.606825
2017	0.00566857433088149	0.527177412771978	24.59562667
2017	0.11562297659791	0.336545449740344	24.3853375
2017	1.34518761358372	0.342978298827638	24.45904375
2017	0.194154092192992	2.47366695238479	24.82653846
2017	0.0153507492700719	0.134319056113129	24.89726
2017	0.00531889996638455	0.244669398453689	24.7578625
2017	0.665243355301835	0.0135369287416071	24.38585333
2017	0.695438327722792	0.345199459775444	24.35493333
2017	0.0260202000016653	0.0468363600029975	24.2433125
2017	3.10988587366737	0.327995775738355	24.43466667
2017	0.286539519530534	0	24.60064
2017	0.194655047660994	0.131736244376632	23.9032
2017	0.919993646087049	0.026474637297469	24.72426
2017	0.011829447754061	0.106465029786549	23.57643333
2017	1.4886841163058	0.428703337290595	24.018175
2017	0.519433298271586	0.0135269088091559	24.295175
2017	10.0635061180909	0	24.17886842
2017	0.740584454333112	0	25.32295
2017	0	0.232824224362727	25.18349333
2017	0.00211582535808228	0.0232740789389051	25.0469
2017	0.0241917535150618	0.0887030962218932	25.08723333
2017	0.169049986885819	0.04781211750306	25.22509231
2017	0.481041312959819	0.00404236397445226	24.23984615
2017	0.177330117747198	0.0650210431739727	24.2999981495305
2017	2.02948778195489	0.0792998120300752	24.79465
2017	0.214188684231171	0.00774175967100618	24.7364
2017	0.379511724679871	0.129480470773132	24.22783333
2017	0.640573625995195	0.322849107501578	24.30348571
2017	1.41846370048059	0.244238782864207	24.40952
2017	0.00496749272759065	0.0447074345483158	25.31988333
2017	0.0454521580684651	0.0580777575319276	25.3491
2017	0.323823340272042	1.97151268930331	24.81629375
2017	0.109135543777476	0.228970650670392	25.4095
2017	0.151776957922757	0.0330795933934214	25.30055455
2017	0.0421375075114687	0.0036641310879538	25.14624167
2017	0.0734640143871926	0.00244880047957309	24.68302
2017	0.0142216761098596	0	23.60848
2017	0.0908298212469118	0.0119512922693305	24.48807143
2017	0.0854000136640022	0	23.73352222
2017	0.0161625042830636	0.00202031303538295	25.17171
2017	0.365472009356083	0.0045120001155072	25.31872222
2017	0.188456263556692	0.0881488974700658	25.46702
2017	1.07495530836492	1.20196201431899	24.91286364
2017	0.0264200606463685	1.87406296851574	25.35598
2017	10.389898797627	0	24.93606154
2017	33.4387309018131	0.0153670638335538	25.8097
2017	0	0	25.07754444
2017	0.553702391223961	2.67221588808086	25.49757778
2017	0.24768764270444	0.320403280929597	25.39527778
2017	0.00349386477345781	6.43744584509601	24.85057273
2017	0.434623513549625	0.00569375781942741	25.44123333
2017	0.0241324600015445	0.0219386000014041	25.40675
2017	0.16442064529269	0	24.66226667
2017	0.148041119901464	0.103628783931025	24.745525
2017	0.110138627819549	3.41796875	24.74756667
2017	0	0.00196210777465585	25.3549125
2017	0.866316157141019	0.00459584168244572	25.35387778
2017	0.012009761534175	0.0274508835066857	25.24536667
2017	0.0307140400019657	1.52887665787563	25.8947325943293
2017	0.00192119710560129	0.00960598552800644	25.28398571
2017	1.40134044268518	0.131916307104623	25.32016667
2017	9.52537106004888	0.00975960149595172	25.69103333
2017	0	0.00210069205198961	25.6097375
2017	0.050631629578998	0.259487101592365	25.9261253497937
2017	2.09058342797255	0.372014299955815	25.43602222
2017	0.00377298122866379	0.0377298122866379	25.78376667
2017	0.00551986858296878	0.110397371659376	25.4249
2017	0.054114670033181	0.0209476142063927	25.1482
2017	0.0582088857207335	0	25.65143333
2017	0.0252987785749704	0	25.52338333
2017	0.110762803453766	0.00181578366317649	25.38772
2017	0.00186330218885835	0.00558990656657504	25.83680909
2017	0.027463138365394	8.17180939361391	25.43646
2017	0.157486358423022	0.00181018802785083	25.58447692
2017	0.361151856448762	0.00427398646684925	25.78828333
2017	0.00711737693343544	0.00355868846671772	25.59725
2017	1.37004318376115	0.00195720454823022	24.90606667
2017	5.87171521618417	0.0351740128765026	26.03915
2017	0.00237455690768103	0	25.91387143
2017	2.08373126812412	0.344575352931984	25.0064144983994
2017	0.0485570988320399	0.704977138598506	25.68585
2017	0.948069883162717	0.0027400863675223	24.997425
2017	0.00473475881138615	2.75799700763243	25.78035
